t;T;H;rain;fog
202,0914286;-22,71139717;-15,89797802;TRUE;FALSE
202,757551;-22,85047769;-15,99533438;TRUE;FALSE
203,4236735;-22,9895582;-16,09269074;TRUE;FALSE
204,0897959;-23,12863871;-16,1900471;TRUE;FALSE
204,7559184;-23,26771922;-16,28740345;TRUE;FALSE
205,4220408;-23,40679973;-16,38475981;TRUE;FALSE
206,0881633;-23,54588024;-16,48211617;TRUE;FALSE
206,7542857;-23,68496075;-16,57947253;TRUE;FALSE
207,4204082;-23,82404126;-16,67682889;TRUE;FALSE
208,0865306;-23,96312178;-16,77418524;TRUE;FALSE
208,7526531;-24,10220229;-16,8715416;TRUE;FALSE
209,4187755;-24,2412828;-16,96889796;TRUE;FALSE
210,084898;-24,38036331;-17,06625432;TRUE;FALSE
210,7510204;-24,51944382;-17,16361068;TRUE;FALSE
211,4171429;-24,65852433;-17,26096703;TRUE;FALSE
212,0832653;-24,79760484;-17,35832339;TRUE;FALSE
212,7493878;-24,93668536;-17,45567975;TRUE;FALSE
213,4155102;-25,07576587;-17,55303611;TRUE;FALSE
214,0816327;-25,21484638;-17,65039246;TRUE;FALSE
214,7477551;-25,35392689;-17,74774882;TRUE;FALSE
215,4138776;-25,4930074;-17,84510518;TRUE;FALSE
216,08;-25,63208791;-17,94246154;TRUE;FALSE
216,7461224;-25,77116842;-18,0398179;TRUE;FALSE
217,4122449;-25,91024893;-18,13717425;TRUE;FALSE
218,0783673;-26,04932945;-18,23453061;TRUE;FALSE
218,7444898;-26,18840996;-18,33188697;TRUE;FALSE
219,4106122;-26,32749047;-18,42924333;TRUE;FALSE
220,0767347;-26,46657098;-18,52659969;TRUE;FALSE
220,7428571;-26,60565149;-18,62395604;TRUE;FALSE
221,4089796;-26,744732;-18,7213124;TRUE;FALSE
222,075102;-26,88381251;-18,81866876;TRUE;FALSE
222,7412245;-27,02289303;-18,91602512;TRUE;FALSE
223,4073469;-27,16197354;-19,01338148;TRUE;FALSE
224,0734694;-27,30105405;-19,11073783;TRUE;FALSE
224,7395918;-27,44013456;-19,20809419;TRUE;FALSE
225,4057143;-27,57921507;-19,30545055;TRUE;FALSE
226,0718367;-27,71829558;-19,40280691;TRUE;FALSE
226,7379592;-27,85737609;-19,50016327;TRUE;FALSE
227,4040816;-27,9964566;-19,59751962;TRUE;FALSE
228,0702041;-28,13553712;-19,69487598;TRUE;FALSE
228,7363265;-28,27461763;-19,79223234;TRUE;FALSE
229,402449;-28,41369814;-19,8895887;TRUE;FALSE
230,0685714;-28,55277865;-19,98694505;TRUE;FALSE
230,7346939;-28,69185916;-20,08430141;TRUE;FALSE
231,4008163;-28,83093967;-20,18165777;TRUE;FALSE
232,0669388;-28,97002018;-20,27901413;TRUE;FALSE
232,7330612;-29,1091007;-20,37637049;TRUE;FALSE
233,3991837;-29,24818121;-20,47372684;TRUE;FALSE
234,0653061;-29,38726172;-20,5710832;TRUE;FALSE
234,7314286;-29,52634223;-20,66843956;TRUE;FALSE
235,397551;-29,66542274;-20,76579592;TRUE;FALSE
236,0636735;-29,80450325;-20,86315228;TRUE;FALSE
236,7297959;-29,94358376;-20,96050863;TRUE;FALSE
237,3959184;-30,08266427;-21,05786499;TRUE;FALSE
238,0620408;-30,22174479;-21,15522135;TRUE;FALSE
238,7281633;-30,3608253;-21,25257771;TRUE;FALSE
239,3942857;-30,49990581;-21,34993407;TRUE;FALSE
240,0604082;-30,63898632;-21,44729042;TRUE;FALSE
240,7265306;-30,77806683;-21,54464678;TRUE;FALSE
241,3926531;-30,91714734;-21,64200314;TRUE;FALSE
242,0587755;-31,05622785;-21,7393595;TRUE;FALSE
242,724898;-31,19530837;-21,83671586;TRUE;FALSE
243,3910204;-31,33438888;-21,93407221;TRUE;FALSE
244,0571429;-31,47346939;-22,03142857;TRUE;FALSE
244,7232653;-31,6125499;-22,12878493;TRUE;FALSE
245,3893878;-31,75163041;-22,22614129;TRUE;FALSE
246,0555102;-31,89071092;-22,32349765;TRUE;FALSE
246,7216327;-32,02979143;-22,420854;TRUE;FALSE
247,3877551;-32,16887194;-22,51821036;TRUE;FALSE
248,0538776;-32,30795246;-22,61556672;TRUE;FALSE
248,72;-32,44703297;-22,71292308;TRUE;FALSE
249,3861224;-32,58611348;-22,81027943;TRUE;FALSE
250,0522449;-32,72519399;-22,90763579;TRUE;FALSE
250,7183673;-32,8642745;-23,00499215;TRUE;FALSE
251,3844898;-33,00335501;-23,10234851;TRUE;FALSE
252,0506122;-33,14243552;-23,19970487;TRUE;FALSE
252,7167347;-33,28151603;-23,29706122;TRUE;FALSE
253,3828571;-33,42059655;-23,39441758;TRUE;FALSE
254,0489796;-33,55967706;-23,49177394;TRUE;FALSE
254,715102;-33,69875757;-23,5891303;TRUE;FALSE
255,3812245;-33,83783808;-23,68648666;TRUE;FALSE
256,0473469;-33,97691859;-23,78384301;TRUE;FALSE
256,7134694;-34,1159991;-23,88119937;TRUE;FALSE
257,3795918;-34,25507961;-23,97855573;TRUE;FALSE
258,0457143;-34,39416013;-24,07591209;TRUE;FALSE
258,7118367;-34,53324064;-24,17326845;TRUE;FALSE
259,3779592;-34,67232115;-24,2706248;TRUE;FALSE
260,0440816;-34,81140166;-24,36798116;TRUE;FALSE
260,7102041;-34,95048217;-24,46533752;TRUE;FALSE
261,3763265;-35,08956268;-24,56269388;TRUE;FALSE
262,042449;-35,22864319;-24,66005024;TRUE;FALSE
262,7085714;-35,3677237;-24,75740659;TRUE;FALSE
263,3746939;-35,50680422;-24,85476295;TRUE;FALSE
264,0408163;-35,64588473;-24,95211931;TRUE;FALSE
264,7069388;-35,78496524;-25,04947567;TRUE;FALSE
265,3730612;-35,92404575;-25,14683203;TRUE;FALSE
266,0391837;-36,06312626;-25,24418838;TRUE;FALSE
266,7053061;-36,20220677;-25,34154474;TRUE;FALSE
267,3714286;-36,34128728;-25,4389011;TRUE;FALSE
268,037551;-36,4803678;-25,53625746;TRUE;FALSE
268,7036735;-36,61944831;-25,63361381;TRUE;FALSE
269,3697959;-36,75852882;-25,73097017;TRUE;FALSE
270,0359184;-36,89760933;-25,82832653;TRUE;FALSE
270,7020408;-37,03668984;-25,92568289;TRUE;FALSE
271,3681633;-37,17577035;-26,02303925;TRUE;FALSE
272,0342857;-37,31485086;-26,1203956;TRUE;FALSE
272,7004082;-37,45393137;-26,21775196;TRUE;FALSE
273,3665306;-37,59301189;-26,31510832;TRUE;FALSE
274,0326531;-37,7320924;-26,41246468;TRUE;FALSE
274,6987755;-37,87117291;-26,50982104;TRUE;FALSE
275,364898;-38,01025342;-26,60717739;TRUE;FALSE
276,0310204;-38,14933393;-26,70453375;TRUE;FALSE
276,6971429;-38,28841444;-26,80189011;TRUE;FALSE
277,3632653;-38,42749495;-26,89924647;TRUE;FALSE
278,0293878;-38,56657547;-26,99660283;TRUE;FALSE
278,6955102;-38,70565598;-27,09395918;TRUE;FALSE
279,3616327;-38,84473649;-27,19131554;TRUE;FALSE
280,0277551;-38,983817;-27,2886719;TRUE;FALSE
280,6938776;-39,12289751;-27,38602826;TRUE;FALSE
281,36;-39,26197802;-27,48338462;TRUE;FALSE
282,0261224;-39,40105853;-27,58074097;TRUE;FALSE
282,6922449;-39,54013904;-27,67809733;TRUE;FALSE
283,3583673;-39,67921956;-27,77545369;TRUE;FALSE
284,0244898;-39,81830007;-27,87281005;TRUE;FALSE
284,6906122;-39,95738058;-27,97016641;TRUE;FALSE
285,3567347;-40,09646109;-28,06752276;TRUE;FALSE
286,0228571;-40,2355416;-28,16487912;TRUE;FALSE
286,6889796;-40,37462211;-28,26223548;TRUE;FALSE
287,355102;-40,51370262;-28,35959184;TRUE;FALSE
288,0212245;-40,65278314;-28,45694819;TRUE;FALSE
288,6873469;-40,79186365;-28,55430455;TRUE;FALSE
289,3534694;-40,93094416;-28,65166091;TRUE;FALSE
290,0195918;-41,07002467;-28,74901727;TRUE;FALSE
290,6857143;-41,20910518;-28,84637363;TRUE;FALSE
291,3518367;-41,34818569;-28,94372998;TRUE;FALSE
292,0179592;-41,4872662;-29,04108634;TRUE;FALSE
292,6840816;-41,62634671;-29,1384427;TRUE;FALSE
293,3502041;-41,76542723;-29,23579906;TRUE;FALSE
294,0163265;-41,90450774;-29,33315542;TRUE;FALSE
294,682449;-42,04358825;-29,43051177;TRUE;FALSE
295,3485714;-42,18266876;-29,52786813;TRUE;FALSE
296,0146939;-42,32174927;-29,62522449;TRUE;FALSE
296,6808163;-42,46082978;-29,72258085;TRUE;FALSE
297,3469388;-42,59991029;-29,81993721;TRUE;FALSE
298,0130612;-42,73899081;-29,91729356;TRUE;FALSE
298,6791837;-42,87807132;-30,01464992;TRUE;FALSE
299,3453061;-43,01715183;-30,11200628;TRUE;FALSE
300,0114286;-43,15623234;-30,20936264;TRUE;FALSE
300,677551;-43,29531285;-30,306719;TRUE;FALSE
301,3436735;-43,43439336;-30,40407535;TRUE;FALSE
302,0097959;-43,57347387;-30,50143171;TRUE;FALSE
302,6759184;-43,71255438;-30,59878807;TRUE;FALSE
303,3420408;-43,8516349;-30,69614443;TRUE;FALSE
304,0081633;-43,99071541;-30,79350078;TRUE;FALSE
304,6742857;-44,12979592;-30,89085714;TRUE;FALSE
305,3404082;-44,26887643;-30,9882135;TRUE;FALSE
306,0065306;-44,40795694;-31,08556986;TRUE;FALSE
306,6726531;-44,54703745;-31,18292622;TRUE;FALSE
307,3387755;-44,68611796;-31,28028257;TRUE;FALSE
308,004898;-44,82519847;-31,37763893;TRUE;FALSE
308,6710204;-44,96427899;-31,47499529;TRUE;FALSE
309,3371429;-45,1033595;-31,57235165;TRUE;FALSE
310,0032653;-45,24244001;-31,66970801;TRUE;FALSE
310,6693878;-45,38152052;-31,76706436;TRUE;FALSE
311,3355102;-45,52060103;-31,86442072;TRUE;FALSE
312,0016327;-45,65968154;-31,96177708;TRUE;FALSE
312,6677551;-45,79876205;-32,05913344;TRUE;FALSE
313,3338776;-45,93784257;-32,1564898;TRUE;FALSE
314;-46,07692308;-32,25384615;TRUE;FALSE
314,6661224;-46,21600359;-32,35120251;TRUE;FALSE
315,3322449;-46,3550841;-32,44855887;TRUE;FALSE
315,9983673;-46,49416461;-32,54591523;TRUE;FALSE
316,6644898;-46,63324512;-32,64327159;TRUE;FALSE
317,3306122;-46,77232563;-32,74062794;TRUE;FALSE
317,9967347;-46,91140614;-32,8379843;TRUE;FALSE
318,6628571;-47,05048666;-32,93534066;TRUE;FALSE
319,3289796;-47,18956717;-33,03269702;TRUE;FALSE
319,995102;-47,32864768;-33,13005338;TRUE;FALSE
320,6612245;-47,46772819;-33,22740973;TRUE;FALSE
321,3273469;-47,6068087;-33,32476609;TRUE;FALSE
321,9934694;-47,74588921;-33,42212245;TRUE;FALSE
322,6595918;-47,88496972;-33,51947881;TRUE;FALSE
323,3257143;-48,02405024;-33,61683516;TRUE;FALSE
323,9918367;-48,16313075;-33,71419152;TRUE;FALSE
324,6579592;-48,30221126;-33,81154788;TRUE;FALSE
325,3240816;-48,44129177;-33,90890424;TRUE;FALSE
325,9902041;-48,58037228;-34,0062606;TRUE;FALSE
326,6563265;-48,71945279;-34,10361695;TRUE;FALSE
327,322449;-48,8585333;-34,20097331;TRUE;FALSE
327,9885714;-48,99761381;-34,29832967;TRUE;FALSE
328,6546939;-49,13669433;-34,39568603;TRUE;FALSE
329,3208163;-49,27577484;-34,49304239;TRUE;FALSE
329,9869388;-49,41485535;-34,59039874;TRUE;FALSE
330,6530612;-49,55393586;-34,6877551;TRUE;FALSE
331,3191837;-49,69301637;-34,78511146;TRUE;FALSE
331,9853061;-49,83209688;-34,88246782;TRUE;FALSE
332,6514286;-49,97117739;-34,97982418;TRUE;FALSE
333,317551;-50,11025791;-35,07718053;TRUE;FALSE
333,9836735;-50,24933842;-35,17453689;TRUE;FALSE
334,6497959;-50,38841893;-35,27189325;TRUE;FALSE
335,3159184;-50,52749944;-35,36924961;TRUE;FALSE
335,9820408;-50,66657995;-35,46660597;TRUE;FALSE
336,6481633;-50,80566046;-35,56396232;TRUE;FALSE
337,3142857;-50,94474097;-35,66131868;TRUE;FALSE
337,9804082;-51,08382148;-35,75867504;TRUE;FALSE
338,6465306;-51,222902;-35,8560314;TRUE;FALSE
339,3126531;-51,36198251;-35,95338776;TRUE;FALSE
339,9787755;-51,50106302;-36,05074411;TRUE;FALSE
340,644898;-51,64014353;-36,14810047;TRUE;FALSE
341,3110204;-51,77922404;-36,24545683;TRUE;FALSE
341,9771429;-51,91830455;-36,34281319;TRUE;FALSE
342,6432653;-52,05738506;-36,44016954;TRUE;FALSE
343,3093878;-52,19646558;-36,5375259;TRUE;FALSE
343,9755102;-52,33554609;-36,63488226;TRUE;FALSE
344,6416327;-52,4746266;-36,73223862;TRUE;FALSE
345,3077551;-52,61370711;-36,82959498;TRUE;FALSE
345,9738776;-52,75278762;-36,92695133;TRUE;FALSE
346,64;-52,89186813;-37,02430769;TRUE;FALSE
347,3061224;-53,03094864;-37,12166405;TRUE;FALSE
347,9722449;-53,17002915;-37,21902041;TRUE;FALSE
348,6383673;-53,30910967;-37,31637677;TRUE;FALSE
349,3044898;-53,44819018;-37,41373312;TRUE;FALSE
349,9706122;-53,58727069;-37,51108948;TRUE;FALSE
350,6367347;-53,7263512;-37,60844584;TRUE;FALSE
351,3028571;-53,86543171;-37,7058022;TRUE;FALSE
351,9689796;-54,00451222;-37,80315856;TRUE;FALSE
352,635102;-54,14359273;-37,90051491;TRUE;FALSE
353,3012245;-54,28267325;-37,99787127;TRUE;FALSE
353,9673469;-54,42175376;-38,09522763;TRUE;FALSE
354,6334694;-54,56083427;-38,19258399;TRUE;FALSE
355,2995918;-54,69991478;-38,28994035;TRUE;FALSE
355,9657143;-54,83899529;-38,3872967;TRUE;FALSE
356,6318367;-54,9780758;-38,48465306;TRUE;FALSE
357,2979592;-55,11715631;-38,58200942;TRUE;FALSE
357,9640816;-55,25623682;-38,67936578;TRUE;FALSE
358,6302041;-55,39531734;-38,77672214;TRUE;FALSE
359,2963265;-55,53439785;-38,87407849;TRUE;FALSE
359,962449;-55,67347836;-38,97143485;TRUE;FALSE
360,6285714;-55,81255887;-39,06879121;TRUE;FALSE
361,2946939;-55,95163938;-39,16614757;TRUE;FALSE
361,9608163;-56,09071989;-39,26350392;TRUE;FALSE
362,6269388;-56,2298004;-39,36086028;TRUE;FALSE
363,2930612;-56,36888092;-39,45821664;TRUE;FALSE
363,9591837;-56,50796143;-39,555573;TRUE;FALSE
364,6253061;-56,64704194;-39,65292936;TRUE;FALSE
365,2914286;-56,78612245;-39,75028571;TRUE;FALSE
365,957551;-56,92520296;-39,84764207;TRUE;FALSE
366,6236735;-57,06428347;-39,94499843;TRUE;FALSE
367,2897959;-57,20336398;-40,04235479;TRUE;FALSE
367,9559184;-57,34244449;-40,13971115;TRUE;FALSE
368,6220408;-57,48152501;-40,2370675;TRUE;FALSE
369,2881633;-57,62060552;-40,33442386;TRUE;FALSE
369,9542857;-57,75968603;-40,43178022;TRUE;FALSE
370,6204082;-57,89876654;-40,52913658;TRUE;FALSE
371,2865306;-58,03784705;-40,62649294;TRUE;FALSE
371,9526531;-58,17692756;-40,72384929;TRUE;FALSE
372,6187755;-58,31600807;-40,82120565;TRUE;FALSE
373,284898;-58,45508858;-40,91856201;TRUE;FALSE
373,9510204;-58,5941691;-41,01591837;TRUE;FALSE
374,6171429;-58,73324961;-41,11327473;TRUE;FALSE
375,2832653;-58,87233012;-41,21063108;TRUE;FALSE
375,9493878;-59,01141063;-41,30798744;TRUE;FALSE
376,6155102;-59,15049114;-41,4053438;TRUE;FALSE
377,2816327;-59,28957165;-41,50270016;TRUE;FALSE
377,9477551;-59,42865216;-41,60005651;TRUE;FALSE
378,6138776;-59,56773268;-41,69741287;TRUE;FALSE
379,28;-59,70681319;-41,79476923;TRUE;FALSE
379,9461224;-59,8458937;-41,89212559;TRUE;FALSE
380,6122449;-59,98497421;-41,98948195;TRUE;FALSE
381,2783673;-60,12405472;-42,0868383;TRUE;FALSE
381,9444898;-60,26313523;-42,18419466;TRUE;FALSE
382,6106122;-60,40221574;-42,28155102;TRUE;FALSE
383,2767347;-60,54129625;-42,37890738;TRUE;FALSE
383,9428571;-60,68037677;-42,47626374;TRUE;FALSE
384,6089796;-60,81945728;-42,57362009;TRUE;FALSE
385,275102;-60,95853779;-42,67097645;TRUE;FALSE
385,9412245;-61,0976183;-42,76833281;TRUE;FALSE
386,6073469;-61,23669881;-42,86568917;TRUE;FALSE
387,2734694;-61,37577932;-42,96304553;TRUE;FALSE
387,9395918;-61,51485983;-43,06040188;TRUE;FALSE
388,6057143;-61,65394035;-43,15775824;TRUE;FALSE
389,2718367;-61,79302086;-43,2551146;TRUE;FALSE
389,9379592;-61,93210137;-43,35247096;TRUE;FALSE
390,6040816;-62,07118188;-43,44982732;TRUE;FALSE
391,2702041;-62,21026239;-43,54718367;TRUE;FALSE
391,9363265;-62,3493429;-43,64454003;TRUE;FALSE
392,602449;-62,48842341;-43,74189639;TRUE;FALSE
393,2685714;-62,62750392;-43,83925275;TRUE;FALSE
393,9346939;-62,76658444;-43,93660911;TRUE;FALSE
394,6008163;-62,90566495;-44,03396546;TRUE;FALSE
395,2669388;-63,04474546;-44,13132182;TRUE;FALSE
395,9330612;-63,18382597;-44,22867818;TRUE;FALSE
396,5991837;-63,32290648;-44,32603454;TRUE;FALSE
397,2653061;-63,46198699;-44,42339089;TRUE;FALSE
397,9314286;-63,6010675;-44,52074725;TRUE;FALSE
398,597551;-63,74014802;-44,61810361;TRUE;FALSE
399,2636735;-63,87922853;-44,71545997;TRUE;FALSE
399,9297959;-64,01830904;-44,81281633;TRUE;FALSE
400,5959184;-64,15738955;-44,91017268;TRUE;FALSE
401,2620408;-64,29647006;-45,00752904;TRUE;FALSE
401,9281633;-64,43555057;-45,1048854;TRUE;FALSE
402,5942857;-64,57463108;-45,20224176;TRUE;FALSE
403,2604082;-64,71371159;-45,29959812;TRUE;FALSE
403,9265306;-64,85279211;-45,39695447;TRUE;FALSE
404,5926531;-64,99187262;-45,49431083;TRUE;FALSE
405,2587755;-65,13095313;-45,59166719;TRUE;FALSE
405,924898;-65,27003364;-45,68902355;TRUE;FALSE
406,5910204;-65,40911415;-45,78637991;TRUE;FALSE
407,2571429;-65,54819466;-45,88373626;TRUE;FALSE
407,9232653;-65,68727517;-45,98109262;TRUE;FALSE
408,5893878;-65,82635569;-46,07844898;TRUE;FALSE
409,2555102;-65,9654362;-46,17580534;TRUE;FALSE
409,9216327;-66,10451671;-46,2731617;TRUE;FALSE
410,5877551;-66,24359722;-46,37051805;TRUE;FALSE
411,2538776;-66,38267773;-46,46787441;TRUE;FALSE
411,92;-66,52175824;-46,56523077;TRUE;FALSE
412,5861224;-66,66083875;-46,66258713;TRUE;FALSE
413,2522449;-66,79991926;-46,75994349;TRUE;FALSE
413,9183673;-66,93899978;-46,85729984;TRUE;FALSE
414,5844898;-67,07808029;-46,9546562;TRUE;FALSE
415,2506122;-67,2171608;-47,05201256;TRUE;FALSE
415,9167347;-67,35624131;-47,14936892;TRUE;FALSE
416,5828571;-67,49532182;-47,24672527;TRUE;FALSE
417,2489796;-67,63440233;-47,34408163;TRUE;FALSE
417,915102;-67,77348284;-47,44143799;TRUE;FALSE
418,5812245;-67,91256336;-47,53879435;TRUE;FALSE
419,2473469;-68,05164387;-47,63615071;TRUE;FALSE
419,9134694;-68,19072438;-47,73350706;TRUE;FALSE
420,5795918;-68,32980489;-47,83086342;TRUE;FALSE
421,2457143;-68,4688854;-47,92821978;TRUE;FALSE
421,9118367;-68,60796591;-48,02557614;TRUE;FALSE
422,5779592;-68,74704642;-48,1229325;TRUE;FALSE
423,2440816;-68,88612693;-48,22028885;TRUE;FALSE
423,9102041;-69,02520745;-48,31764521;TRUE;FALSE
424,5763265;-69,16428796;-48,41500157;TRUE;FALSE
425,242449;-69,30336847;-48,51235793;TRUE;FALSE
425,9085714;-69,44244898;-48,60971429;TRUE;FALSE
426,5746939;-69,58152949;-48,70707064;TRUE;FALSE
427,2408163;-69,72061;-48,804427;TRUE;FALSE
427,9069388;-69,85969051;-48,90178336;TRUE;FALSE
428,5730612;-69,99877102;-48,99913972;TRUE;FALSE
429,2391837;-70,13785154;-49,09649608;TRUE;FALSE
429,9053061;-70,27693205;-49,19385243;TRUE;FALSE
430,5714286;-70,41601256;-49,29120879;TRUE;FALSE
431,237551;-70,55509307;-49,38856515;TRUE;FALSE
431,9036735;-70,69417358;-49,48592151;TRUE;FALSE
432,5697959;-70,83325409;-49,58327786;TRUE;FALSE
433,2359184;-70,9723346;-49,68063422;TRUE;FALSE
433,9020408;-71,11141512;-49,77799058;TRUE;FALSE
434,5681633;-71,25049563;-49,87534694;TRUE;FALSE
435,2342857;-71,38957614;-49,9727033;TRUE;FALSE
435,9004082;-71,52865665;-50,07005965;TRUE;FALSE
436,5665306;-71,66773716;-50,16741601;TRUE;FALSE
437,2326531;-71,80681767;-50,26477237;TRUE;FALSE
437,8987755;-71,94589818;-50,36212873;TRUE;FALSE
438,564898;-72,08497869;-50,45948509;TRUE;FALSE
439,2310204;-72,22405921;-50,55684144;TRUE;FALSE
439,8971429;-72,36313972;-50,6541978;TRUE;FALSE
440,5632653;-72,50222023;-50,75155416;TRUE;FALSE
441,2293878;-72,64130074;-50,84891052;TRUE;FALSE
441,8955102;-72,78038125;-50,94626688;TRUE;FALSE
442,5616327;-72,91946176;-51,04362323;TRUE;FALSE
443,2277551;-73,05854227;-51,14097959;TRUE;FALSE
443,8938776;-73,19762279;-51,23833595;TRUE;FALSE
444,56;-73,3367033;-51,33569231;TRUE;FALSE
445,2261224;-73,47578381;-51,43304867;TRUE;FALSE
445,8922449;-73,61486432;-51,53040502;TRUE;FALSE
446,5583673;-73,75394483;-51,62776138;TRUE;FALSE
447,2244898;-73,89302534;-51,72511774;TRUE;FALSE
447,8906122;-74,03210585;-51,8224741;TRUE;FALSE
448,5567347;-74,17118636;-51,91983046;TRUE;FALSE
449,2228571;-74,31026688;-52,01718681;TRUE;FALSE
449,8889796;-74,44934739;-52,11454317;TRUE;FALSE
450,555102;-74,5884279;-52,21189953;TRUE;FALSE
451,2212245;-74,72750841;-52,30925589;TRUE;FALSE
451,8873469;-74,86658892;-52,40661224;TRUE;FALSE
452,5534694;-75,00566943;-52,5039686;TRUE;FALSE
453,2195918;-75,14474994;-52,60132496;TRUE;FALSE
453,8857143;-75,28383046;-52,69868132;TRUE;FALSE
454,5518367;-75,42291097;-52,79603768;TRUE;FALSE
455,2179592;-75,56199148;-52,89339403;TRUE;FALSE
455,8840816;-75,70107199;-52,99075039;TRUE;FALSE
456,5502041;-75,8401525;-53,08810675;TRUE;FALSE
457,2163265;-75,97923301;-53,18546311;TRUE;FALSE
457,882449;-76,11831352;-53,28281947;TRUE;FALSE
458,5485714;-76,25739403;-53,38017582;TRUE;FALSE
459,2146939;-76,39647455;-53,47753218;TRUE;FALSE
459,8808163;-76,53555506;-53,57488854;TRUE;FALSE
460,5469388;-76,67463557;-53,6722449;TRUE;FALSE
461,2130612;-76,81371608;-53,76960126;TRUE;FALSE
461,8791837;-76,95279659;-53,86695761;TRUE;FALSE
462,5453061;-77,0918771;-53,96431397;TRUE;FALSE
463,2114286;-77,23095761;-54,06167033;TRUE;FALSE
463,877551;-77,37003813;-54,15902669;TRUE;FALSE
464,5436735;-77,50911864;-54,25638305;TRUE;FALSE
465,2097959;-77,64819915;-54,3537394;TRUE;FALSE
465,8759184;-77,78727966;-54,45109576;TRUE;FALSE
466,5420408;-77,92636017;-54,54845212;TRUE;FALSE
467,2081633;-78,06544068;-54,64580848;TRUE;FALSE
467,8742857;-78,20452119;-54,74316484;TRUE;FALSE
468,5404082;-78,3436017;-54,84052119;TRUE;FALSE
469,2065306;-78,48268222;-54,93787755;TRUE;FALSE
469,8726531;-78,62176273;-55,03523391;TRUE;FALSE
470,5387755;-78,76084324;-55,13259027;TRUE;FALSE
471,204898;-78,89992375;-55,22994662;TRUE;FALSE
471,8710204;-79,03900426;-55,32730298;TRUE;FALSE
472,5371429;-79,17808477;-55,42465934;TRUE;FALSE
473,2032653;-79,31716528;-55,5220157;TRUE;FALSE
473,8693878;-79,4562458;-55,61937206;TRUE;FALSE
474,5355102;-79,59532631;-55,71672841;TRUE;FALSE
475,2016327;-79,73440682;-55,81408477;TRUE;FALSE
475,8677551;-79,87348733;-55,91144113;TRUE;FALSE
476,5338776;-80,01256784;-56,00879749;TRUE;FALSE
477,2;-80,15164835;-56,10615385;TRUE;FALSE
477,8661224;-80,29072886;-56,2035102;TRUE;FALSE
478,5322449;-80,42980937;-56,30086656;TRUE;FALSE
479,1983673;-80,56888989;-56,39822292;TRUE;FALSE
479,8644898;-80,7079704;-56,49557928;TRUE;FALSE
480,5306122;-80,84705091;-56,59293564;TRUE;FALSE
481,1967347;-80,98613142;-56,69029199;TRUE;FALSE
481,8628571;-81,12521193;-56,78764835;TRUE;FALSE
482,5289796;-81,26429244;-56,88500471;TRUE;FALSE
483,195102;-81,40337295;-56,98236107;TRUE;FALSE
483,8612245;-81,54245346;-57,07971743;TRUE;FALSE
484,5273469;-81,68153398;-57,17707378;TRUE;FALSE
485,1934694;-81,82061449;-57,27443014;TRUE;FALSE
485,8595918;-81,959695;-57,3717865;TRUE;FALSE
486,5257143;-82,09877551;-57,46914286;TRUE;FALSE
487,1918367;-82,23785602;-57,56649922;TRUE;FALSE
487,8579592;-82,37693653;-57,66385557;TRUE;FALSE
488,5240816;-82,51601704;-57,76121193;TRUE;FALSE
489,1902041;-82,65509756;-57,85856829;TRUE;FALSE
489,8563265;-82,79417807;-57,95592465;TRUE;FALSE
490,522449;-82,93325858;-58,053281;TRUE;FALSE
491,1885714;-83,07233909;-58,15063736;TRUE;FALSE
491,8546939;-83,2114196;-58,24799372;TRUE;FALSE
492,5208163;-83,35050011;-58,34535008;TRUE;FALSE
493,1869388;-83,48958062;-58,44270644;TRUE;FALSE
493,8530612;-83,62866113;-58,54006279;TRUE;FALSE
494,5191837;-83,76774165;-58,63741915;TRUE;FALSE
495,1853061;-83,90682216;-58,73477551;TRUE;FALSE
495,8514286;-84,04590267;-58,83213187;TRUE;FALSE
496,517551;-84,18498318;-58,92948823;TRUE;FALSE
497,1836735;-84,32406369;-59,02684458;TRUE;FALSE
497,8497959;-84,4631442;-59,12420094;TRUE;FALSE
498,5159184;-84,60222471;-59,2215573;TRUE;FALSE
499,1820408;-84,74130523;-59,31891366;TRUE;FALSE
499,8481633;-84,88038574;-59,41627002;TRUE;FALSE
500,5142857;-85,01946625;-59,51362637;TRUE;FALSE
501,1804082;-85,15854676;-59,61098273;TRUE;FALSE
501,8465306;-85,29762727;-59,70833909;TRUE;FALSE
502,5126531;-85,43670778;-59,80569545;TRUE;FALSE
503,1787755;-85,57578829;-59,90305181;TRUE;FALSE
503,844898;-85,7148688;-60,00040816;TRUE;FALSE
504,5110204;-85,85394932;-60,09776452;TRUE;FALSE
505,1771429;-85,99302983;-60,19512088;TRUE;FALSE
505,8432653;-86,13211034;-60,29247724;TRUE;FALSE
506,5093878;-86,27119085;-60,38983359;TRUE;FALSE
507,1755102;-86,41027136;-60,48718995;TRUE;FALSE
507,8416327;-86,54935187;-60,58454631;TRUE;FALSE
508,5077551;-86,68843238;-60,68190267;TRUE;FALSE
509,1738776;-86,8275129;-60,77925903;TRUE;FALSE
509,84;-86,96659341;-60,87661538;TRUE;FALSE
510,5061224;-87,10567392;-60,97397174;TRUE;FALSE
511,1722449;-87,24475443;-61,0713281;TRUE;FALSE
511,8383673;-87,38383494;-61,16868446;TRUE;FALSE
512,5044898;-87,52291545;-61,26604082;TRUE;FALSE
